Handle,Command,Title,Body HTML,Must Match,Rule: Product Column,Rule: Relation,Rule: Condition,Metafield: title_tag [string],Metafield: description_tag [string],Template Suffix,Metafield: custom.belongs_to [single_line_text_field],Metafield: custom.bottom_description [multi_line_text_field]
suunto-d6-tilbehor,Merge,Suunto D6 Tilbehør,,any condition,Tag,Equals,Suunto D6 Tilbehør,"Suunto D6 Tilbehør Urremme | Bedste Udvalg - Fri Fragt over 199,-",Ny Suunto D6 Tilbehør rem? Så er dette stedet for dig! Vi har det største udvalg i Danmark. Hurtig Levering.,parent-collection,Suunto,
suunto-d6-tilbehor,Merge,,,,Tag,Equals,Suunto D6i Dive,,,,,
suunto-d6-tilbehor,Merge,,,,Tag,Equals,Suunto D6i Novo,,,,,
suunto-d6-tilbehor,Merge,,,,Tag,Equals,Suunto D6i Zulu,,,,,
suunto-spartan-tilbehor,Merge,Suunto Spartan Tilbehør,,any condition,Tag,Equals,Suunto Spartan Tilbehør,"Suunto Spartan Tilbehør Urremme | Stort Vareudvalg - Fri Fragt over 199,-",Er det på tide at udskifte din Suunto Spartan Tilbehør rem? Her kan du købe en nye til få penge. Vi sender inden kl. 15,parent-collection,Suunto,
suunto-spartan-tilbehor,Merge,,,,Tag,Equals,Suunto Spartan Sport,,,,,
suunto-spartan-tilbehor,Merge,,,,Tag,Equals,Suunto Spartan Sport Wrist HR Baro,,,,,
suunto-spartan-tilbehor,Merge,,,,Tag,Equals,Suunto Spartan Trainer Wrist HR,,,,,
suunto-spartan-tilbehor,Merge,,,,Tag,Equals,Suunto Spartan Ultra,,,,,
tomtom-golfer,Merge,TomTom Golfer,,any condition,Tag,Equals,TomTom Golfer,TomTom Golfer Urremme | Største Udvalg i Danmark,Lækre remme til TomTom Golfer. Kæmpe Udvalg. Hurtig Levering og FRI Fragt over 199kr.,parent-collection,TomTom,
tomtom-golfer,Merge,,,,Tag,Equals,TomTom Golfer 2,,,,,
tomtom-golfer,Merge,,,,Tag,Equals,TomTom Golfer 2 SE,,,,,
tomtom-runner-tilbehor,Merge,TomTom Runner Tilbehør,,any condition,Tag,Equals,TomTom Runner Tilbehør,"TomTom Runner Tilbehør Remme | Stort Udvalg - Fri Fragt over 199,-","Uremme til TomTom Runner Tilbehør hos Danmarks Største Udvalg. Bestil inden. Kl 15 og vi sender i Dag. Køb for mere end 199,- og du får Gratis Fragt.",parent-collection,TomTom,
tomtom-runner-tilbehor,Merge,,,,Tag,Equals,TomTom Runner,,,,,
tomtom-runner-tilbehor,Merge,,,,Tag,Equals,TomTom Runner 2,,,,,
tomtom-runner-tilbehor,Merge,,,,Tag,Equals,TomTom Runner 3,,,,,
tomtom-spark-tilbehor,Merge,TomTom Spark Tilbehør,,any condition,Tag,Equals,TomTom Spark Tilbehør,TomTom Spark Tilbehør Urremme | Bedste Udvalg Remme til TomTom Spark Tilbehør,"Uremme til TomTom Spark Tilbehør hos Danmarks Største Udvalg. Bestil inden. Kl 15 og vi sender i Dag. Køb for mere end 199,- og du får Gratis Fragt.",parent-collection,TomTom,
tomtom-spark-tilbehor,Merge,,,,Tag,Equals,TomTom Spark,,,,,
tomtom-spark-tilbehor,Merge,,,,Tag,Equals,TomTom Spark 3,,,,,
willful,Merge,Willful,,any condition,Tag,Equals,Willful,"Willful Remme | Bedste Udvalg - Fri Fragt over 199,-","Velkommen til et hav af Willful Urremme. Bestil inden kl. 15 og vi sender samme dag. Fri Fragt ved køb over 199,-",parent-collection,,
willful,Merge,,,,Tag,Equals,Willful SW021,,,,,
willful,Merge,,,,Tag,Equals,Willful SW025,,,,,
withings-activite,Merge,Withings Activité,,any condition,Tag,Equals,Withings Activité,Withings Activité Urremme | Danmarks Største Udvalg af remme til Withings Activité,Stort udvalg af remme til Withings Activité. Danmarks Største udvalg af Smartwatch urremme. Vi sender inden kl. 15 i dag.,parent-collection,Withings,
withings-activite,Merge,,,,Tag,Equals,Withings Activité Pop,,,,,
withings-activite,Merge,,,,Tag,Equals,Withings Activité Sapphire,,,,,
withings-steel,Merge,Withings Steel,,any condition,Tag,Equals,Withings Steel,"Withings Steel Remme | Fri Levering over 199,-","Velkommen til et hav af Withings Steel Urremme. Bestil inden kl. 15 og vi sender samme dag. Fri Fragt ved køb over 199,-",parent-collection,Withings,
withings-steel,Merge,,,,Tag,Equals,Withings Steel HR (36mm),,,,,
withings-steel,Merge,,,,Tag,Equals,Withings Steel HR (40mm),,,,,
withings-steel,Merge,,,,Tag,Equals,Withings Steel HR Sport (40mm),,,,,
xiaomi-mi,Merge,Xiaomi Mi,,any condition,Tag,Equals,Xiaomi Mi,"Xiaomi Mi Urremme | Giga Udvalg - Fri Fragt over 199,-","Alle slags Xiaomi Mi Urremme. Danmarks Største Udvalg. Gratis Levering ved køb over 199,-",parent-collection,Xiaomi,
xiaomi-mi,Merge,,,,Tag,Equals,Xiaomi Mi Band 2,,,,,
xiaomi-mi,Merge,,,,Tag,Equals,Xiaomi Mi Band 3,,,,,
xiaomi-mi,Merge,,,,Tag,Equals,Xiaomi Mi Band 5,,,,,
xiaomi-mi,Merge,,,,Tag,Equals,Xiaomi Mi Band 7,,,,,
xiaomi-mi,Merge,,,,Tag,Equals,Xiaomi Mi Smart Band 4,,,,,
xiaomi-mi,Merge,,,,Tag,Equals,Xiaomi Mi Smart Band 6,,,,,
xiaomi-mi,Merge,,,,Tag,Equals,Xiaomi Mi Watch,,,,,
xiaomi-mi,Merge,,,,Tag,Equals,Xiaomi Mi Watch Color,,,,,
xiaomi-mi,Merge,,,,Tag,Equals,Xiaomi Mi Watch Color Sports,,,,,
xiaomi-mi,Merge,,,,Tag,Equals,Xiaomi Mi Watch Lite,,,,,
xiaomi-mi,Merge,,,,Tag,Equals,Xiaomi Mi Watch Premium Edition,,,,,
xiaomi-redmi,Merge,Xiaomi Redmi,,any condition,Tag,Equals,Xiaomi Redmi,Xiaomi Redmi Remme | Bedste Udvalg Urremme til Xiaomi Redmi,Stort Sortiment af Xiaomi Redmi Urremme. Hurtig Levering. Bedste udvalg og høj service. Find din nye rem i dag.,parent-collection,Xiaomi,
xiaomi-redmi,Merge,,,,Tag,Equals,Xiaomi Redmi Smart Band Pro,,,,,
xiaomi-redmi,Merge,,,,Tag,Equals,Xiaomi Redmi Watch,,,,,
xiaomi-redmi,Merge,,,,Tag,Equals,Xiaomi Redmi Watch 2,,,,,
xiaomi-redmi,Merge,,,,Tag,Equals,Xiaomi Redmi Watch 2 Lite,,,,,
xiaomi-watch,Merge,Xiaomi Watch,,any condition,Tag,Equals,Xiaomi Watch,"Xiaomi Watch Urremme | Remme & Tilbehør - Fri Fragt over 199,-","Uremme der passer perfekt til Xiaomi Watch. Vores lager er fyldt med flotte remme til ganske få kroner. Køber du for mere end 199kroner, betaler vi fragten.",parent-collection,Xiaomi,
xiaomi-watch,Merge,,,,Tag,Equals,Xiaomi Watch Color,,,,,
xiaomi-watch,Merge,,,,Tag,Equals,Xiaomi Watch Color 2,,,,,
xiaomi-watch,Merge,,,,Tag,Equals,Xiaomi Watch S1,,,,,
xiaomi-watch,Merge,,,,Tag,Equals,Xiaomi Watch S1 Active,,,,,
maimo-watch,Merge,Maimo Watch,,any condition,Tag,Equals,Maimo Watch,Maimo Watch Urremme | Bedste Sortiment af Urremme til Maimo Watch,Stort udvalg af remme til Maimo Watch. Danmarks Største udvalg af Smartwatch urremme. Vi sender inden kl. 15 i dag.,parent-collection,Maimo,
